Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP_m,CP (0 to 4 deg),Reynolds Number
8.62,2,0.140743158,0.150189173,0.141498158,0.140914789,0.132218476,0.263427442,0.268205183,0.263947156,0.004258027,9.023546931,48.77553817,1.23889867,47.73532151,372995100
8.63,2,0.140639343,0.150081987,0.141409567,0.140810847,0.13213314,0.26333571,0.268110416,0.263852388,0.004258027,9.020832047,48.76959167,1.238747628,47.72994529,373427800
8.64,2,0.140535784,0.149975051,0.141321166,0.140707162,0.132048001,0.263243778,0.268015454,0.263757427,0.004258027,9.018111602,48.7636605,1.238596977,47.72458184,373860500
8.65,2,0.140432487,0.14986837,0.14123296,0.140603739,0.131963065,0.263151646,0.2679203,0.263662273,0.004258027,9.015385635,48.75772759,1.238446281,47.7192166,374293200
8.66,2,0.140329443,0.149761936,0.141144942,0.140500569,0.131878323,0.263059318,0.267824956,0.263566929,0.004258027,9.012654233,48.7518136,1.238296065,47.71386719,374725900
8.67,2,0.140226667,0.149655764,0.141057128,0.140397668,0.131793791,0.2629668,0.267729431,0.263471404,0.004258027,9.009917633,48.74589838,1.238145819,47.70851648,375158600
8.68,2,0.140124146,0.14954984,0.140969503,0.140295022,0.131709455,0.262874084,0.267633713,0.263375686,0.004258027,9.007175515,48.73998866,1.237995712,47.70317016,375591300
8.69,2,0.140021881,0.149444164,0.140882067,0.140192632,0.131625316,0.262781138,0.267537773,0.263279745,0.004258027,9.004427023,48.7340905,1.237845899,47.69783328,376024000
8.7,2,0.139919869,0.149338737,0.140794823,0.140090496,0.131541374,0.262688052,0.267441698,0.263183671,0.004258027,9.001674699,48.72819744,1.237696215,47.69250064,376456700
8.71,2,0.139818112,0.149233558,0.140707769,0.139988615,0.131457629,0.262594742,0.267345407,0.263087379,0.004258027,8.998916151,48.72230724,1.237546604,47.68717007,376889400
8.72,2,0.139716616,0.149128634,0.140620912,0.139886995,0.131374088,0.262501257,0.267248947,0.26299092,0.004258027,8.996152783,48.71643116,1.237397351,47.68185131,377322200
8.73,2,0.139615371,0.149023954,0.140534242,0.139785627,0.13129074,0.262407583,0.267152306,0.262894278,0.004258027,8.993384213,48.71055601,1.237248123,47.67653308,377754800
8.74,2,0.139514378,0.148919521,0.140447762,0.139684511,0.131207588,0.262313741,0.267055503,0.262797475,0.004258027,8.990611011,48.70469106,1.237099153,47.67122334,378187600
8.75,2,0.139413635,0.148815331,0.140361468,0.139583645,0.131124629,0.262219685,0.266958493,0.262700465,0.004258027,8.98783188,48.69883236,1.236950342,47.66591858,378620300
8.76,2,0.139313139,0.148711383,0.140275359,0.139483026,0.13104186,0.262125456,0.266861316,0.262603288,0.004258027,8.985047958,48.69297015,1.236801442,47.66061062,379053000
8.77,2,0.139212893,0.148607678,0.140189437,0.139382658,0.130959286,0.26203106,0.266763978,0.262505951,0.004258027,8.982259453,48.68712541,1.236652985,47.65531735,379485700
8.78,2,0.139112907,0.148504229,0.140103714,0.13928255,0.130876915,0.261936503,0.266666488,0.26240846,0.004258027,8.979466551,48.68128643,1.236504675,47.65002881,379918400
8.79,2,0.139013155,0.148401008,0.140018165,0.139182676,0.130794723,0.261841785,0.266568842,0.262310814,0.004258027,8.976669196,48.6754561,1.236356585,47.64474747,380351100
8.8,2,0.138913659,0.148298037,0.139932808,0.139083058,0.130712731,0.261746864,0.266470999,0.262212972,0.004258027,8.973866219,48.66962736,1.236208535,47.63946717,380783800
8.81,2,0.138814399,0.148195297,0.139847628,0.138983678,0.130630921,0.261651783,0.266373003,0.262114976,0.004258027,8.971058846,48.66380283,1.236060592,47.6341903,381216500
8.82,2,0.138715394,0.148092805,0.13976264,0.138884552,0.13054931,0.261556518,0.266274831,0.262016803,0.004258027,8.9682464,48.6579805,1.235912705,47.62891505,381649200
8.83,2,0.138616631,0.14799055,0.139677836,0.138785669,0.130467887,0.261461088,0.266176499,0.261918471,0.004258027,8.965429405,48.65217833,1.235765329,47.62365677,382082000
8.84,2,0.138518114,0.147888536,0.139593216,0.138687031,0.130386655,0.261365515,0.266078031,0.261820003,0.004258027,8.962608504,48.64636839,1.235617757,47.61839179,382514700
8.85,2,0.138419835,0.147786755,0.139508775,0.138588633,0.130305607,0.261269757,0.265979384,0.261721357,0.004258027,8.959782493,48.64057204,1.23547053,47.6131381,382947400
8.86,2,0.138321802,0.147685215,0.139424521,0.13849048,0.130224751,0.261173858,0.265880603,0.261622576,0.004258027,8.956952617,48.6347802,1.235323417,47.60788816,383380100
8.87,2,0.138224006,0.147583907,0.139340445,0.138392565,0.130144078,0.261077807,0.265781677,0.26152365,0.004258027,8.954118596,48.62899553,1.235176487,47.60264419,383812800
8.88,2,0.138126452,0.147482835,0.139256551,0.138294892,0.130063594,0.260981581,0.265682582,0.261424554,0.004258027,8.951279723,48.62321601,1.235029687,47.59740437,384245500
8.89,2,0.138029138,0.147381997,0.139172837,0.138197459,0.129983295,0.260885179,0.265583317,0.261325289,0.004258027,8.948435992,48.61744155,1.234883015,47.59216865,384678200
8.9,2,0.137932061,0.147281392,0.139089303,0.138100263,0.129903181,0.260788645,0.265483926,0.261225898,0.004258027,8.945588649,48.61167046,1.23473643,47.58693572,385110900
8.91,2,0.137835222,0.147181021,0.13900595,0.138003307,0.129823253,0.260691971,0.265384402,0.261126375,0.004258027,8.942737511,48.60591119,1.234590144,47.58171274,385543600
8.92,2,0.137738621,0.14708088,0.138922774,0.137906587,0.129743509,0.260595091,0.265284678,0.261026651,0.004258027,8.939880618,48.60014917,1.234443789,47.57648712,385976400
8.93,2,0.137642263,0.146980981,0.138839787,0.137810112,0.129663956,0.260498125,0.265184875,0.260926848,0.004258027,8.937021485,48.59440175,1.234297804,47.57127398,386409100
8.94,2,0.137546125,0.146881295,0.138756961,0.137713857,0.12958457,0.260400991,0.26508491,0.260826882,0.004258027,8.934157684,48.5886543,1.234151819,47.56606064,386841700
8.95,2,0.137450238,0.146781856,0.138674329,0.137617853,0.129505384,0.260303697,0.264984792,0.260726764,0.004258027,8.931289507,48.58291131,1.234005947,47.56085092,387274500
8.96,2,0.137354577,0.146682637,0.138591866,0.137522076,0.129426372,0.260206244,0.26488452,0.260626493,0.004258027,8.928416939,48.57717242,1.23386018,47.55564454,387707200
8.97,2,0.137259149,0.146583648,0.138509579,0.137426531,0.129347541,0.260108667,0.264784131,0.260526103,0.004258027,8.925540991,48.57144835,1.233714788,47.5504507,388139900
8.98,2,0.137163955,0.146484888,0.138427472,0.137331221,0.129268893,0.260010983,0.26468364,0.260425613,0.004258027,8.922662148,48.56572789,1.233569488,47.54525993,388572600
8.99,2,0.13706899,0.146386352,0.138345535,0.13723614,0.129190423,0.2599131,0.264582957,0.26032493,0.004258027,8.919777796,48.56000348,1.233424088,47.54006553,389005300
9,2,0.13697425,0.146288037,0.138263769,0.137141285,0.129112126,0.259815101,0.264482165,0.260224138,0.004258027,8.916890316,48.55428952,1.233278954,47.53487999,389438000
9.01,2,0.136879749,0.146189956,0.138182187,0.137046668,0.129034017,0.259716996,0.264381272,0.260123245,0.004258027,8.913999952,48.54858642,1.233134095,47.52970368,389870700
9.02,2,0.136785476,0.146092099,0.138100776,0.13695228,0.128956087,0.259618706,0.264280201,0.260022173,0.004258027,8.911104469,48.54288397,1.232989253,47.52452769,390303500
9.03,2,0.136691426,0.14599446,0.138019534,0.136858115,0.128878328,0.259520313,0.264179033,0.259921005,0.004258027,8.908206217,48.53718383,1.232844469,47.51935368,390736100
9.04,2,0.13659761,0.145897052,0.137938472,0.136764185,0.128800754,0.259421776,0.264077726,0.259819699,0.004258027,8.905303992,48.53149124,1.232699877,47.51418599,391168800
9.05,2,0.136504014,0.145799858,0.137857574,0.136670475,0.12872335,0.259323093,0.26397628,0.259718253,0.004258027,8.902397779,48.52580105,1.232555347,47.50902021,391601600
9.06,2,0.136410654,0.145702898,0.13777686,0.136577001,0.128646132,0.259224322,0.263874753,0.259616725,0.004258027,8.899489238,48.52011808,1.232410999,47.50386065,392034300
9.07,2,0.136317511,0.14560615,0.137696308,0.136483745,0.128569082,0.259125373,0.263773053,0.259515025,0.004258027,8.896575743,48.51444318,1.232266857,47.4987077,392466900
9.08,2,0.136224594,0.145509624,0.137615928,0.136390715,0.128492208,0.259026329,0.263671264,0.259413236,0.004258027,8.893659702,48.5087696,1.232122748,47.49355595,392899700
9.09,2,0.136131901,0.145413317,0.137535718,0.136297908,0.128415508,0.258927149,0.263569345,0.259311318,0.004258027,8.890739952,48.50310275,1.23197881,47.48840982,393332400
9.1,2,0.136039432,0.145317231,0.137455681,0.136205327,0.128338985,0.258827843,0.263467306,0.259209279,0.004258027,8.887816748,48.4974391,1.231834953,47.48326636,393765100
9.11,2,0.135947179,0.145221357,0.137375806,0.136112961,0.128262628,0.25872845,0.263365187,0.259107159,0.004258027,8.884891239,48.49178959,1.231691455,47.47813498,394197800
9.12,2,0.135855157,0.145125709,0.137296109,0.136020827,0.128186453,0.258628892,0.263262908,0.25900488,0.004258027,8.881961165,48.48613086,1.231547724,47.47299559,394630500
9.13,2,0.135763348,0.145030272,0.137216573,0.135928906,0.128110444,0.258529248,0.263160548,0.258902521,0.004258027,8.879028789,48.48049016,1.23140445,47.4678716,395063200
9.14,2,0.13567176,0.144935051,0.137137205,0.135837206,0.128034607,0.258429445,0.263058036,0.258800009,0.004258027,8.876092032,48.47484474,1.231261056,47.46274344,395495900
9.15,2,0.135580393,0.144840048,0.137058007,0.135745728,0.127958944,0.258329562,0.26295545,0.258697423,0.004258027,8.873153151,48.46920846,1.231117895,47.45762314,395928600
9.16,2,0.135489246,0.144745262,0.136978978,0.13565447,0.127883452,0.258229562,0.262852753,0.258594726,0.004258027,8.870211107,48.46357465,1.230974796,47.45250492,396361300
9.17,2,0.135398318,0.14465069,0.136900115,0.13556343,0.127808132,0.258129441,0.262749941,0.258491913,0.004258027,8.867265742,48.45794666,1.230831845,47.4473916,396794100
9.18,2,0.135307601,0.144556325,0.136821412,0.135472603,0.127732975,0.258029179,0.262646993,0.258388966,0.004258027,8.864316523,48.45231846,1.230688889,47.442278,397226800
9.19,2,0.135217101,0.144462174,0.136742876,0.135381993,0.127657989,0.257928837,0.262543972,0.258285944,0.004258027,8.861365165,48.44670306,1.230546258,47.43717537,397659500
9.2,2,0.135126818,0.144368238,0.136664506,0.1352916,0.127583173,0.257828393,0.262440853,0.258182826,0.004258027,8.858411041,48.44108993,1.230403684,47.4320747,398092200
9.21,2,0.135036753,0.144274514,0.136586302,0.135201425,0.127508527,0.257727798,0.26233759,0.258079562,0.004258027,8.855452765,48.43547501,1.230261065,47.42697237,398524900
9.22,2,0.134946903,0.144181003,0.136508264,0.135111465,0.12743405,0.25762714,0.262234271,0.257976243,0.004258027,8.852492882,48.42987372,1.230118793,47.42188177,398957600
9.23,2,0.13485726,0.144087696,0.136430384,0.135021713,0.127359733,0.257526375,0.262130849,0.257872821,0.004258027,8.849530068,48.42427345,1.229976546,47.41679204,399390300
9.24,2,0.134767831,0.143994599,0.136352667,0.134932175,0.127285585,0.257425469,0.262027292,0.257769264,0.004258027,8.846563373,48.41867582,1.229834366,47.41170445,399823000
9.25,2,0.134678617,0.143901714,0.136275116,0.134842852,0.127211605,0.257324507,0.261923684,0.257665657,0.004258027,8.843595247,48.41308721,1.229692415,47.4066247,400255700
9.26,2,0.134589616,0.143809039,0.136197728,0.134753743,0.127137793,0.257223403,0.261819942,0.257561914,0.004258027,8.840623237,48.40749639,1.229550408,47.40154297,400688400
9.27,2,0.134500818,0.143716563,0.136120494,0.134664837,0.127064138,0.257122211,0.261716116,0.257458088,0.004258027,8.837648841,48.40191592,1.229408664,47.3964701,401121200
9.28,2,0.134412234,0.143624298,0.136043425,0.134576144,0.12699065,0.257020916,0.261612193,0.257354166,0.004258027,8.834671676,48.3963402,1.229267041,47.39140127,401553900
9.29,2,0.134323861,0.143532242,0.13596652,0.134487664,0.12691733,0.256919539,0.261508194,0.257250166,0.004258027,8.831692319,48.39076218,1.229125359,47.38633059,401986600
9.3,2,0.13423569,0.143440385,0.135889767,0.134399386,0.126844166,0.256818065,0.261404103,0.257146075,0.004258027,8.828710323,48.38519716,1.228984008,47.38127098,402419300
9.31,2,0.134147737,0.14334874,0.135813183,0.134311325,0.126771174,0.256716463,0.26129989,0.257041862,0.004258027,8.825724846,48.37962589,1.228842498,47.37620601,402852000
9.32,2,0.134059988,0.143257298,0.135736756,0.134223469,0.126698342,0.256614781,0.261195603,0.256937575,0.004258027,8.82273724,48.37406856,1.228701341,47.37115297,403284700
9.33,2,0.133972435,0.143166052,0.135660479,0.134135809,0.126625662,0.25651305,0.261091272,0.256833244,0.004258027,8.819748375,48.36851455,1.22856027,47.36610294,403717400
9.34,2,0.133885102,0.143075018,0.135584371,0.134048369,0.126553156,0.256411158,0.260986786,0.256728758,0.004258027,8.816755081,48.36295942,1.228419169,47.3610518,404150100
9.35,2,0.133797966,0.142984181,0.135508415,0.133961127,0.126480804,0.256309222,0.260882261,0.256624233,0.004258027,8.813760655,48.35741238,1.228278274,47.35600773,404582800
9.36,2,0.133711029,0.14289354,0.13543261,0.133874084,0.126408607,0.256207174,0.26077763,0.256519602,0.004258027,8.810763199,48.35186762,1.228137437,47.35096559,405015500
9.37,2,0.133624308,0.142803112,0.135356974,0.133787257,0.126336581,0.256105046,0.260672924,0.256414897,0.004258027,8.807763609,48.34633128,1.227996815,47.3459307,405448200
9.38,2,0.133537784,0.142712878,0.135281489,0.133700628,0.126264709,0.25600284,0.260568146,0.256310118,0.004258027,8.804761918,48.34079095,1.22785609,47.34089252,405881000
9.39,2,0.133451463,0.142622845,0.13520616,0.133614202,0.126192997,0.255900528,0.260463268,0.25620524,0.004258027,8.801757388,48.33525717,1.227715532,47.33585992,406313700
9.4,2,0.133365341,0.142533009,0.135130986,0.133527975,0.12612144,0.255798173,0.260358351,0.256100324,0.004258027,8.79875176,48.32973405,1.227575245,47.33083657,406746300
9.41,2,0.133279421,0.14244337,0.135055964,0.13344195,0.126050042,0.255695676,0.260253298,0.255995271,0.004258027,8.79574221,48.32421016,1.227434938,47.32581246,407179100
9.42,2,0.133193706,0.142353935,0.134981104,0.13335613,0.125978805,0.255593153,0.260148225,0.255890197,0.004258027,8.792732072,48.31869394,1.227294826,47.32079513,407611800
9.43,2,0.133108193,0.142264699,0.1349064,0.133270513,0.125907728,0.255490514,0.260043042,0.255785014,0.004258027,8.789718804,48.31318221,1.227154828,47.3157816,408044500
9.44,2,0.133022864,0.142175645,0.134831834,0.13318508,0.125836793,0.255387782,0.259937769,0.255679742,0.004258027,8.78670297,48.30766391,1.227014663,47.31076254,408477200
9.45,2,0.132937746,0.1420868,0.134757435,0.133099859,0.125766026,0.255285017,0.259832471,0.255574444,0.004258027,8.783686405,48.30216119,1.226874894,47.30575695,408909900
9.46,2,0.13285282,0.141998144,0.134683182,0.133014829,0.125695408,0.255182151,0.259727076,0.255469049,0.004258027,8.780667058,48.29665937,1.226735148,47.30075214,409342600
9.47,2,0.132768096,0.141909687,0.134609085,0.132930001,0.12562495,0.255079191,0.259621593,0.255363566,0.004258027,8.777645195,48.29115887,1.226595435,47.29574852,409775300
9.48,2,0.132683571,0.141821427,0.134535144,0.132845373,0.125554649,0.254976168,0.259516052,0.255258025,0.004258027,8.774621663,48.28566192,1.226455813,47.29074805,410208000
9.49,2,0.132599234,0.141733353,0.134461346,0.132760934,0.125484495,0.254873052,0.259410423,0.255152396,0.004258027,8.77159561,48.28016596,1.226316215,47.28574848,410640700
9.5,2,0.1325151,0.141645479,0.134387706,0.132676697,0.1254145,0.254769885,0.259304749,0.255046722,0.004258027,8.768568279,48.27468308,1.22617695,47.28076018,411073400
9.51,2,0.132431152,0.14155779,0.134314211,0.132592647,0.125344652,0.254666657,0.259199019,0.254940992,0.004258027,8.765539334,48.26919885,1.226037651,47.27577091,411506200
9.52,2,0.132347403,0.141470297,0.134240868,0.132508795,0.12527496,0.254563341,0.259093206,0.254835179,0.004258027,8.762508022,48.26371594,1.225898385,47.27078282,411938900
9.53,2,0.132263841,0.141382988,0.13416767,0.132425131,0.125205415,0.254459939,0.258987313,0.254729285,0.004258027,8.759474392,48.25823776,1.225759239,47.26579882,412371600
9.54,2,0.132180478,0.141295879,0.134094628,0.132341667,0.125136027,0.254356518,0.258881406,0.254623379,0.004258027,8.756440388,48.25276987,1.225620355,47.26082384,412804300
9.55,2,0.132097308,0.141208958,0.134021735,0.132258396,0.125066792,0.254252983,0.25877539,0.254517362,0.004258027,8.753403248,48.24730023,1.225481426,47.25584736,413237000
9.56,2,0.132014326,0.141122224,0.133948987,0.132175312,0.124997703,0.254149395,0.258669326,0.254411299,0.004258027,8.750364748,48.24183391,1.225342581,47.25087388,413669700
9.57,2,0.131931538,0.141035682,0.13387639,0.132092424,0.124928768,0.254045727,0.258563188,0.254305161,0.004258027,8.747324113,48.23637201,1.225203849,47.24590424,414102400
9.58,2,0.131848935,0.140949322,0.133803936,0.132009719,0.124859977,0.253942014,0.258457009,0.254198982,0.004258027,8.744282314,48.23091366,1.225065207,47.24093782,414535100
9.59,2,0.131766527,0.140863156,0.133731634,0.131927211,0.124791342,0.253838223,0.258350759,0.254092731,0.004258027,8.741238466,48.2254641,1.224926788,47.23597895,414967800
9.6,2,0.131684301,0.140777171,0.133659473,0.131844885,0.124722849,0.253734391,0.258244471,0.253986444,0.004258027,8.738193553,48.22001292,1.224788328,47.23101893,415400600
9.61,2,0.131602269,0.140691376,0.133587463,0.131762753,0.124654509,0.253630482,0.258138112,0.253880085,0.004258027,8.735146595,48.21456684,1.224649998,47.22606334,415833200
9.62,2,0.131520428,0.140605771,0.133515601,0.131680812,0.12458632,0.253526498,0.258031684,0.253773656,0.004258027,8.732097641,48.20912467,1.224511767,47.22111118,416266000
9.63,2,0.131438771,0.140520349,0.133443884,0.131599055,0.124518276,0.253422483,0.25792523,0.253667202,0.004258027,8.729047952,48.20368635,1.224373633,47.21616254,416698700
9.64,2,0.131357293,0.140435103,0.133372302,0.131517478,0.124450372,0.253318353,0.257818664,0.253560637,0.004258027,8.725995075,48.19824816,1.224235503,47.21121399,417131400
9.65,2,0.131276009,0.14035005,0.133300874,0.131436095,0.124382621,0.253214228,0.257712111,0.253454083,0.004258027,8.72294254,48.19281655,1.22409754,47.20627138,417564100
9.66,2,0.131194912,0.140265181,0.13322959,0.131354899,0.124315019,0.253109998,0.257605455,0.253347428,0.004258027,8.719887099,48.18738615,1.223959608,47.20132982,417996800
9.67,2,0.131113995,0.140180494,0.133158449,0.131273883,0.124247558,0.253005781,0.25749882,0.253240792,0.004258027,8.716832208,48.18196576,1.22382193,47.19639713,418429500
