Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
52.2177,S,52.2177,0.09802977,0,0.97,0,0,28.15949,0.1620025,0,0,0,0,-30.641324255623,-30.641324255623,0,-94.89806,-94.89806,0,0,-89.4288,50207.84,0.1632139
52.3177,S,52.3177,0.1011853,0,0.97,0,0,28.15949,0.1726782,0,0,0,0,-30.5471369733496,-30.5471369733496,0,-97.95277,-97.95277,0,0,-89.4288,50198.05,0.1632139
52.4177,S,52.4177,0.1043308,0,0.97,0,0,28.15949,0.1836671,0,0,0,0,-30.4500748095534,-30.4500748095534,0,-100.9978,-100.9978,0,0,-89.4288,50187.95,0.1632139
52.5177,S,52.5177,0.107466,0,0.97,0,0,28.15949,0.1949656,0,0,0,0,-30.3501618057292,-30.3501618057292,0,-104.0328,-104.0328,0,0,-89.4288,50177.54,0.1632139
52.61769,S,52.61769,0.1105905,0,0.97,0,0,28.15949,0.2065703,0,0,0,0,-30.2474308590143,-30.2474308590143,0,-107.0575,-107.0575,0,0,-89.4288,50166.84,0.1632139
52.71769,S,52.71769,0.1137041,0,0.97,0,0,28.15949,0.2184778,0,0,0,0,-30.1419176152612,-30.1419176152612,0,-110.0717,-110.0717,0,0,-89.4288,50155.83,0.1632139
52.81769,S,52.81769,0.1168067,0,0.97,0,0,28.15949,0.2306845,0,0,0,0,-30.0336464938803,-30.0336464938803,0,-113.0751,-113.0751,0,0,-89.4288,50144.52,0.1632139
52.91769,S,52.91769,0.1198977,0,0.97,0,0,28.15949,0.2431867,0,0,0,0,-29.9226514125438,-29.9226514125438,0,-116.0674,-116.0674,0,0,-89.4288,50132.91,0.1632139
53.01769,S,53.01769,0.122977,0,0.97,0,0,28.15949,0.2559805,0,0,0,0,-29.8089661663532,-29.8089661663532,0,-119.0483,-119.0483,0,0,-89.4288,50121.01,0.1632139
53.11769,S,53.11769,0.1260443,0,0.97,0,0,28.15949,0.269062,0,0,0,0,-29.6926328772199,-29.6926328772199,0,-122.0176,-122.0176,0,0,-89.4288,50108.8,0.1632139
53.21769,S,53.21769,0.1290993,0,0.97,0,0,28.15949,0.2824278,0,0,0,0,-29.573670043513,-29.573670043513,0,-124.975,-124.975,0,0,-89.4288,50096.31,0.1632139
53.31768,S,53.31768,0.1321416,0,0.97,0,0,28.15949,0.296073,0,0,0,0,-29.4521290824829,-29.4521290824829,0,-127.9202,-127.9202,0,0,-89.4288,50083.52,0.1632139
53.41768,S,53.41768,0.1351712,0,0.97,0,0,28.15949,0.3099943,0,0,0,0,-29.3280440078046,-29.3280440078046,0,-130.853,-130.853,0,0,-89.4288,50070.43,0.1632139
53.51768,S,53.51768,0.1381877,0,0.97,0,0,28.15949,0.3241871,0,0,0,0,-29.2014422644871,-29.2014422644871,0,-133.7731,-133.7731,0,0,-89.4288,50057.05,0.1632139
53.61768,S,53.61768,0.1411908,0,0.97,0,0,28.15949,0.3386475,0,0,0,0,-29.0723708454831,-29.0723708454831,0,-136.6803,-136.6803,0,0,-89.4288,50043.38,0.1632139
53.71768,S,53.71768,0.1441805,0,0.97,0,0,28.15949,0.3533715,0,0,0,0,-28.9408633436602,-28.9408633436602,0,-139.5744,-139.5744,0,0,-89.4288,50029.43,0.1632139
53.81768,S,53.81768,0.1471562,0,0.97,0,0,28.15949,0.3683542,0,0,0,0,-28.8069562774812,-28.8069562774812,0,-142.4551,-142.4551,0,0,-89.4288,50015.18,0.1632139
53.91768,S,53.91768,0.1501179,0,0.97,0,0,28.15949,0.383592,0,0,0,0,-28.670688754199,-28.670688754199,0,-145.3222,-145.3222,0,0,-89.4288,50000.65,0.1632139
54.01767,S,54.01767,0.1530653,0,0.97,0,0,28.15949,0.3990797,0,0,0,0,-28.5321049052341,-28.5321049052341,0,-148.1754,-148.1754,0,0,-89.4288,49985.83,0.1632139
54.11767,S,54.11767,0.1559981,0,0.97,0,0,28.15949,0.4148132,0,0,0,0,-28.3912432702651,-28.3912432702651,0,-151.0145,-151.0145,0,0,-89.4288,49970.73,0.1632139
54.21767,S,54.21767,0.1589161,0,0.97,0,0,28.15949,0.4307879,0,0,0,0,-28.2481439673099,-28.2481439673099,0,-153.8393,-153.8393,0,0,-89.4288,49955.35,0.1632139
54.31767,S,54.31767,0.1618191,0,0.97,0,0,28.15949,0.4469993,0,0,0,0,-28.1028477923564,-28.1028477923564,0,-156.6496,-156.6496,0,0,-89.4288,49939.68,0.1632139
54.41767,S,54.41767,0.1647069,0,0.97,0,0,28.15949,0.4634427,0,0,0,0,-27.9553946987273,-27.9553946987273,0,-159.4451,-159.4451,0,0,-89.4288,49923.74,0.1632139
54.51767,S,54.51767,0.1675793,0,0.97,0,0,28.15949,0.4801137,0,0,0,0,-27.8058321735715,-27.8058321735715,0,-162.2257,-162.2257,0,0,-89.4288,49907.52,0.1632139
54.61766,S,54.61766,0.1704359,0,0.97,0,0,28.15949,0.4970073,0,0,0,0,-27.6541944188493,-27.6541944188493,0,-164.9911,-164.9911,0,0,-89.4288,49891.02,0.1632139
54.71766,S,54.71766,0.1732767,0,0.97,0,0,28.15949,0.5141187,0,0,0,0,-27.5005276143558,-27.5005276143558,0,-167.7411,-167.7411,0,0,-89.4288,49874.24,0.1632139
54.81766,S,54.81766,0.1761014,0,0.97,0,0,28.15949,0.5314438,0,0,0,0,-27.3448755656892,-27.3448755656892,0,-170.4756,-170.4756,0,0,-89.4288,49857.2,0.1632139
54.91766,S,54.91766,0.1789098,0,0.97,0,0,28.15949,0.5489768,0,0,0,0,-27.1872834359087,-27.1872834359087,0,-173.1943,-173.1943,0,0,-89.4288,49839.88,0.1632139
55.01766,S,55.01766,0.1817018,0,0.97,0,0,28.15949,0.5667139,0,0,0,0,-27.0277917848784,-27.0277917848784,0,-175.8971,-175.8971,0,0,-89.4288,49822.29,0.1632139
55.11766,S,55.11766,0.1844771,0,0.97,0,0,28.15949,0.5846493,0,0,0,0,-26.8664415996417,-26.8664415996417,0,-178.5837,-178.5837,0,0,-89.4288,49804.43,0.1632139
55.21766,S,55.21766,0.1872355,0,0.97,0,0,28.15949,0.6027788,0,0,0,0,-26.7032834765351,-26.7032834765351,0,-181.254,-181.254,0,0,-89.4288,49786.3,0.1632139
55.31765,S,55.31765,0.1899769,0,0.97,0,0,28.15949,0.6210973,0,0,0,0,-26.5383606291703,-26.5383606291703,0,-183.9078,-183.9078,0,0,-89.4288,49767.91,0.1632139
55.41765,S,55.41765,0.1927011,0,0.97,0,0,28.15949,0.6396,0,0,0,0,-26.371712589793,-26.371712589793,0,-186.545,-186.545,0,0,-89.4288,49749.25,0.1632139
55.51765,S,55.51765,0.1954079,0,0.97,0,0,28.15949,0.6582817,0,0,0,0,-26.2033840610009,-26.2033840610009,0,-189.1653,-189.1653,0,0,-89.4288,49730.34,0.1632139
55.61765,S,55.61765,0.1980971,0,0.97,0,0,28.15949,0.6771371,0,0,0,0,-26.0334301150995,-26.0334301150995,0,-191.7686,-191.7686,0,0,-89.4288,49711.16,0.1632139
55.71765,S,55.71765,0.2007686,0,0.97,0,0,28.15949,0.6961622,0,0,0,0,-25.8618909839918,-25.8618909839918,0,-194.3548,-194.3548,0,0,-89.4288,49691.73,0.1632139
55.81765,S,55.81765,0.2034223,0,0.97,0,0,28.15949,0.7153515,0,0,0,0,-25.6888033065688,-25.6888033065688,0,-196.9237,-196.9237,0,0,-89.4288,49672.04,0.1632139
55.91764,S,55.91764,0.2060579,0,0.97,0,0,28.15949,0.7346996,0,0,0,0,-25.5142210249547,-25.5142210249547,0,-199.4751,-199.4751,0,0,-89.4288,49652.09,0.1632139
56.01764,S,56.01764,0.2086753,0,0.97,0,0,28.15949,0.7542021,0,0,0,0,-25.3381887141138,-25.3381887141138,0,-202.0089,-202.0089,0,0,-89.4288,49631.89,0.1632139
56.11764,S,56.11764,0.2112745,0,0.97,0,0,28.15949,0.773854,0,0,0,0,-25.160750264188,-25.160750264188,0,-204.525,-204.525,0,0,-89.4288,49611.43,0.1632139
56.21764,S,56.21764,0.2138551,0,0.97,0,0,28.15949,0.7936504,0,0,0,0,-24.9819482461444,-24.9819482461444,0,-207.0232,-207.0232,0,0,-89.4288,49590.73,0.1632139
56.31764,S,56.31764,0.2164172,0,0.97,0,0,28.15949,0.8135857,0,0,0,0,-24.8018317481395,-24.8018317481395,0,-209.5034,-209.5034,0,0,-89.4288,49569.78,0.1632139
56.41764,S,56.41764,0.2189605,0,0.97,0,0,28.15949,0.8336555,0,0,0,0,-24.6204478219904,-24.6204478219904,0,-211.9655,-211.9655,0,0,-89.4288,49548.59,0.1632139
56.51764,S,56.51764,0.221485,0,0.97,0,0,28.15949,0.8538541,0,0,0,0,-24.4378377346147,-24.4378377346147,0,-214.4093,-214.4093,0,0,-89.4288,49527.14,0.1632139
56.61763,S,56.61763,0.2239904,0,0.97,0,0,28.15949,0.8741773,0,0,0,0,-24.2540461444176,-24.2540461444176,0,-216.8347,-216.8347,0,0,-89.4288,49505.46,0.1632139
56.71763,S,56.71763,0.2264767,0,0.97,0,0,28.15949,0.8946188,0,0,0,0,-24.0691287568752,-24.0691287568752,0,-219.2416,-219.2416,0,0,-89.4288,49483.54,0.1632139
56.81763,S,56.81763,0.2289438,0,0.97,0,0,28.15949,0.9151751,0,0,0,0,-23.8831254181107,-23.8831254181107,0,-221.6299,-221.6299,0,0,-89.4288,49461.37,0.1632139
56.91763,S,56.91763,0.2313916,0,0.97,0,0,28.15949,0.9358409,0,0,0,0,-23.6960763182485,-23.6960763182485,0,-223.9995,-223.9995,0,0,-89.4288,49438.97,0.1632139
57.01763,S,57.01763,0.23382,0,0.97,0,0,28.15949,0.9566107,0,0,0,0,-23.5080321654588,-23.5080321654588,0,-226.3503,-226.3503,0,0,-89.4288,49416.34,0.1632139
57.11763,S,57.11763,0.2362289,0,0.97,0,0,28.15949,0.9774799,0,0,0,0,-23.3190354538115,-23.3190354538115,0,-228.6822,-228.6822,0,0,-89.4288,49393.47,0.1632139
57.21762,S,57.21762,0.2386181,0,0.97,0,0,28.15949,0.9984438,0,0,0,0,-23.1291286471044,-23.1291286471044,0,-230.9951,-230.9951,0,0,-89.4288,49370.37,0.1632139
57.31762,S,57.31762,0.2409876,0,0.97,0,0,28.15949,1.019497,0,0,0,0,-22.9383588222685,-22.9383588222685,0,-233.2889,-233.2889,0,0,-89.4288,49347.04,0.1632139
57.41762,S,57.41762,0.2433374,0,0.97,0,0,28.15949,1.040636,0,0,0,0,-22.7467748406319,-22.7467748406319,0,-235.5636,-235.5636,0,0,-89.4288,49323.49,0.1632139
57.51762,S,57.51762,0.2456672,0,0.97,0,0,28.15949,1.061854,0,0,0,0,-22.5544148784339,-22.5544148784339,0,-237.819,-237.819,0,0,-89.4288,49299.71,0.1632139
57.61762,S,57.61762,0.2479771,0,0.97,0,0,28.15949,1.083147,0,0,0,0,-22.3613250490048,-22.3613250490048,0,-240.0551,-240.0551,0,0,-89.4288,49275.7,0.1632139
57.71762,S,57.71762,0.2502671,0,0.97,0,0,28.15949,1.104511,0,0,0,0,-22.1675475241159,-22.1675475241159,0,-242.2719,-242.2719,0,0,-89.4288,49251.48,0.1632139
57.81762,S,57.81762,0.2525369,0,0.97,0,0,28.15949,1.12594,0,0,0,0,-21.9731284722296,-21.9731284722296,0,-244.4692,-244.4692,0,0,-89.4288,49227.03,0.1632139
57.91761,S,57.91761,0.2547865,0,0.97,0,0,28.15949,1.147431,0,0,0,0,-21.7781039595811,-21.7781039595811,0,-246.647,-246.647,0,0,-89.4288,49202.37,0.1632139
58.01761,S,58.01761,0.2570161,0,0.97,0,0,28.15949,1.168978,0,0,0,0,-21.5825319566958,-21.5825319566958,0,-248.8053,-248.8053,0,0,-89.4288,49177.49,0.1632139
58.11761,S,58.11761,0.2592252,0,0.97,0,0,28.15949,1.190576,0,0,0,0,-21.3864354875458,-21.3864354875458,0,-250.9439,-250.9439,0,0,-89.4288,49152.39,0.1632139
58.21761,S,58.21761,0.2614142,0,0.97,0,0,28.15949,1.212222,0,0,0,0,-21.1898714356741,-21.1898714356741,0,-253.0629,-253.0629,0,0,-89.4288,49127.09,0.1632139
58.31761,S,58.31761,0.2635827,0,0.97,0,0,28.15949,1.23391,0,0,0,0,-20.9928767800229,-20.9928767800229,0,-255.1622,-255.1622,0,0,-89.4288,49101.57,0.1632139
58.41761,S,58.41761,0.2657309,0,0.97,0,0,28.15949,1.255636,0,0,0,0,-20.795492957093,-20.795492957093,0,-257.2418,-257.2418,0,0,-89.4288,49075.85,0.1632139
58.5176,S,58.5176,0.2678587,0,0.97,0,0,28.15949,1.277395,0,0,0,0,-20.5977608324442,-20.5977608324442,0,-259.3016,-259.3016,0,0,-89.4288,49049.92,0.1632139
58.6176,S,58.6176,0.2699661,0,0.97,0,0,28.15949,1.299183,0,0,0,0,-20.3997285024707,-20.3997285024707,0,-261.3416,-261.3416,0,0,-89.4288,49023.79,0.1632139
58.7176,S,58.7176,0.2720529,0,0.97,0,0,28.15949,1.320996,0,0,0,0,-20.2014203811226,-20.2014203811226,0,-263.3618,-263.3618,0,0,-89.4288,48997.45,0.1632139
58.8176,S,58.8176,0.2741192,0,0.97,0,0,28.15949,1.34283,0,0,0,0,-20.0028850990386,-20.0028850990386,0,-265.3621,-265.3621,0,0,-89.4288,48970.92,0.1632139
58.9176,S,58.9176,0.276165,0,0.97,0,0,28.15949,1.364677,0,0,0,0,-19.8041779973939,-19.8041779973939,0,-267.3425,-267.3425,0,0,-89.4288,48944.18,0.1632139
59.0176,S,59.0176,0.2781902,0,0.97,0,0,28.15949,1.386539,0,0,0,0,-19.6053123160708,-19.6053123160708,0,-269.303,-269.303,0,0,-89.4288,48917.25,0.1632139
59.1176,S,59.1176,0.280195,0,0.97,0,0,28.15949,1.408407,0,0,0,0,-19.4063448437736,-19.4063448437736,0,-271.2437,-271.2437,0,0,-89.4288,48890.13,0.1632139
59.21759,S,59.21759,0.2821791,0,0.97,0,0,28.15949,1.430278,0,0,0,0,-19.2073076351403,-19.2073076351403,0,-273.1645,-273.1645,0,0,-89.4288,48862.81,0.1632139
59.31759,S,59.31759,0.2841427,0,0.97,0,0,28.15949,1.452149,0,0,0,0,-19.0082266998554,-19.0082266998554,0,-275.0653,-275.0653,0,0,-89.4288,48835.3,0.1632139
59.41759,S,59.41759,0.2860856,0,0.97,0,0,28.15949,1.474014,0,0,0,0,-18.8091640345693,-18.8091640345693,0,-276.9462,-276.9462,0,0,-89.4288,48807.61,0.1632139
59.51759,S,59.51759,0.288008,0,0.97,0,0,28.15949,1.49587,0,0,0,0,-18.6101466267691,-18.6101466267691,0,-278.8072,-278.8072,0,0,-89.4288,48779.73,0.1632139
59.61759,S,59.61759,0.2899099,0,0.97,0,0,28.15949,1.517713,0,0,0,0,-18.4112073660706,-18.4112073660706,0,-280.6483,-280.6483,0,0,-89.4288,48751.66,0.1632139
59.71759,S,59.71759,0.2917912,0,0.97,0,0,28.15949,1.539541,0,0,0,0,-18.212382613642,-18.212382613642,0,-282.4695,-282.4695,0,0,-89.4288,48723.42,0.1632139
59.81758,S,59.81758,0.2936521,0,0.97,0,0,28.15949,1.561346,0,0,0,0,-18.0137177822567,-18.0137177822567,0,-284.2709,-284.2709,0,0,-89.4288,48694.99,0.1632139
59.91758,S,59.91758,0.2954924,0,0.97,0,0,28.15949,1.583129,0,0,0,0,-17.8152185546433,-17.8152185546433,0,-286.0524,-286.0524,0,0,-89.4288,48666.39,0.1632139
60.01758,S,60.01758,0.2973122,0,0.97,0,0,28.15949,1.604882,0,0,0,0,-17.6169544121468,-17.6169544121468,0,-287.8141,-287.8141,0,0,-89.4288,48637.61,0.1632139
60.11758,S,60.11758,0.2991115,0,0.97,0,0,28.15949,1.626604,0,0,0,0,-17.4189402558735,-17.4189402558735,0,-289.556,-289.556,0,0,-89.4288,48608.65,0.1632139
60.21758,S,60.21758,0.3008905,0,0.97,0,0,28.15949,1.648291,0,0,0,0,-17.2212075206497,-17.2212075206497,0,-291.2781,-291.2781,0,0,-89.4288,48579.52,0.1632139
60.31758,S,60.31758,0.3026491,0,0.97,0,0,28.15949,1.669939,0,0,0,0,-17.0238058976639,-17.0238058976639,0,-292.9805,-292.9805,0,0,-89.4288,48550.22,0.1632139
60.41758,S,60.41758,0.3043873,0,0.97,0,0,28.15949,1.691545,0,0,0,0,-16.8267449470963,-16.8267449470963,0,-294.6632,-294.6632,0,0,-89.4288,48520.76,0.1632139
60.51757,S,60.51757,0.3061052,0,0.97,0,0,28.15949,1.713104,0,0,0,0,-16.6300855922903,-16.6300855922903,0,-296.3262,-296.3262,0,0,-89.4288,48491.12,0.1632139
60.61757,S,60.61757,0.3078028,0,0.97,0,0,28.15949,1.734615,0,0,0,0,-16.4338207006718,-16.4338207006718,0,-297.9696,-297.9696,0,0,-89.4288,48461.33,0.1632139
60.71757,S,60.71757,0.3094802,0,0.97,0,0,28.15949,1.756073,0,0,0,0,-16.2380156697698,-16.2380156697698,0,-299.5934,-299.5934,0,0,-89.4288,48431.37,0.1632139
60.81757,S,60.81757,0.3111374,0,0.97,0,0,28.15949,1.777475,0,0,0,0,-16.0426854262479,-16.0426854262479,0,-301.1977,-301.1977,0,0,-89.4288,48401.25,0.1632139
60.91757,S,60.91757,0.3127745,0,0.97,0,0,28.15949,1.798818,0,0,0,0,-15.8478608346465,-15.8478608346465,0,-302.7825,-302.7825,0,0,-89.4288,48370.97,0.1632139
61.01757,S,61.01757,0.3143916,0,0.97,0,0,28.15949,1.8201,0,0,0,0,-15.6535675123124,-15.6535675123124,0,-304.3479,-304.3479,0,0,-89.4288,48340.54,0.1632139
61.11757,S,61.11757,0.3159886,0,0.97,0,0,28.15949,1.841316,0,0,0,0,-15.4598436841299,-15.4598436841299,0,-305.8939,-305.8939,0,0,-89.4288,48309.95,0.1632139
61.21756,S,61.21756,0.3175657,0,0.97,0,0,28.15949,1.862464,0,0,0,0,-15.2667067907573,-15.2667067907573,0,-307.4206,-307.4206,0,0,-89.4288,48279.2,0.1632139
61.31756,S,61.31756,0.3191229,0,0.97,0,0,28.15949,1.883542,0,0,0,0,-15.0741862578205,-15.0741862578205,0,-308.928,-308.928,0,0,-89.4288,48248.31,0.1632139
61.41756,S,61.41756,0.3206602,0,0.97,0,0,28.15949,1.904544,0,0,0,0,-14.8823232028685,-14.8823232028685,0,-310.4162,-310.4162,0,0,-89.4288,48217.27,0.1632139
61.51756,S,61.51756,0.3221778,0,0.97,0,0,28.15949,1.92547,0,0,0,0,-14.6911349564371,-14.6911349564371,0,-311.8853,-311.8853,0,0,-89.4288,48186.08,0.1632139
61.61756,S,61.61756,0.3236757,0,0.97,0,0,28.15949,1.946317,0,0,0,0,-14.5006302182179,-14.5006302182179,0,-313.3354,-313.3354,0,0,-89.4288,48154.75,0.1632139
61.71756,S,61.71756,0.325154,0,0.97,0,0,28.15949,1.967082,0,0,0,0,-14.3108578515253,-14.3108578515253,0,-314.7665,-314.7665,0,0,-89.4288,48123.27,0.1632139
61.81755,S,61.81755,0.3266128,0,0.97,0,0,28.15949,1.987762,0,0,0,0,-14.1218252400068,-14.1218252400068,0,-316.1787,-316.1787,0,0,-89.4288,48091.65,0.1632139
61.91755,S,61.91755,0.3280522,0,0.97,0,0,28.15949,2.008356,0,0,0,0,-13.9335603795001,-13.9335603795001,0,-317.5721,-317.5721,0,0,-89.4288,48059.89,0.1632139
62.01755,S,62.01755,0.3294722,0,0.97,0,0,28.15949,2.028858,0,0,0,0,-13.7460954032222,-13.7460954032222,0,-318.9467,-318.9467,0,0,-89.4288,48028,0.1632139
62.11755,S,62.11755,0.3308728,0,0.97,0,0,28.15949,2.049268,0,0,0,0,-13.5594491992299,-13.5594491992299,0,-320.3026,-320.3026,0,0,-89.4288,47995.97,0.1632139
62.21755,S,62.21755,0.3322544,0,0.97,0,0,28.15949,2.069585,0,0,0,0,-13.3736484454166,-13.3736484454166,0,-321.64,-321.64,0,0,-89.4288,47963.8,0.1632139
62.31755,S,62.31755,0.3336168,0,0.97,0,0,28.15949,2.089805,0,0,0,0,-13.1886879437665,-13.1886879437665,0,-322.9589,-322.9589,0,0,-89.4288,47931.51,0.1632139
62.41755,S,62.41755,0.3349602,0,0.97,0,0,28.15949,2.109924,0,0,0,0,-13.004632281878,-13.004632281878,0,-324.2594,-324.2594,0,0,-89.4288,47899.08,0.1632139
62.51754,S,62.51754,0.3362846,0,0.97,0,0,28.15949,2.129944,0,0,0,0,-12.8214502933629,-12.8214502933629,0,-325.5415,-325.5415,0,0,-89.4288,47866.53,0.1632139
62.61754,S,62.61754,0.3375902,0,0.97,0,0,28.15949,2.149859,0,0,0,0,-12.6392169342198,-12.6392169342198,0,-326.8054,-326.8054,0,0,-89.4288,47833.85,0.1632139
62.71754,S,62.71754,0.3388771,0,0.97,0,0,28.15949,2.16967,0,0,0,0,-12.4579148045542,-12.4579148045542,0,-328.0512,-328.0512,0,0,-89.4288,47801.04,0.1632139
62.81754,S,62.81754,0.3401454,0,0.97,0,0,28.15949,2.189373,0,0,0,0,-12.2775690981043,-12.2775690981043,0,-329.279,-329.279,0,0,-89.4288,47768.11,0.1632139
62.91754,S,62.91754,0.3413952,0,0.97,0,0,28.15949,2.208967,0,0,0,0,-12.0981933261741,-12.0981933261741,0,-330.4888,-330.4888,0,0,-89.4288,47735.06,0.1632139
63.01754,S,63.01754,0.3426265,0,0.97,0,0,28.15949,2.228449,0,0,0,0,-11.9198281887442,-11.9198281887442,0,-331.6808,-331.6808,0,0,-89.4288,47701.89,0.1632139
63.11753,S,63.11753,0.3438395,0,0.97,0,0,28.15949,2.247818,0,0,0,0,-11.7424603133213,-11.7424603133213,0,-332.855,-332.855,0,0,-89.4288,47668.61,0.1632139
63.21753,S,63.21753,0.3450342,0,0.97,0,0,28.15949,2.267072,0,0,0,0,-11.5661442061092,-11.5661442061092,0,-334.0116,-334.0116,0,0,-89.4288,47635.21,0.1632139
63.31753,S,63.31753,0.3462109,0,0.97,0,0,28.15949,2.28621,0,0,0,0,-11.3908646456716,-11.3908646456716,0,-335.1507,-335.1507,0,0,-89.4288,47601.69,0.1632139
63.41753,S,63.41753,0.3473696,0,0.97,0,0,28.15949,2.305231,0,0,0,0,-11.2166275847168,-11.2166275847168,0,-336.2724,-336.2724,0,0,-89.4288,47568.06,0.1632139
63.51753,S,63.51753,0.3485104,0,0.97,0,0,28.15949,2.324132,0,0,0,0,-11.0434696113783,-11.0434696113783,0,-337.3767,-337.3767,0,0,-89.4288,47534.32,0.1632139
63.61753,S,63.61753,0.3496334,0,0.97,0,0,28.15949,2.342911,0,0,0,0,-10.8714086270748,-10.8714086270748,0,-338.4638,-338.4638,0,0,-89.4288,47500.48,0.1632139
63.71753,S,63.71753,0.3507387,0,0.97,0,0,28.15949,2.361567,0,0,0,0,-10.7004608389989,-10.7004608389989,0,-339.5338,-339.5338,0,0,-89.4288,47466.52,0.1632139
63.81752,S,63.81752,0.3518265,0,0.97,0,0,28.15949,2.380101,0,0,0,0,-10.5306185716412,-10.5306185716412,0,-340.5869,-340.5869,0,0,-89.4288,47432.46,0.1632139
63.91752,S,63.91752,0.3528969,0,0.97,0,0,28.15949,2.398509,0,0,0,0,-10.3618944353133,-10.3618944353133,0,-341.6231,-341.6231,0,0,-89.4288,47398.3,0.1632139
64.01752,S,64.01752,0.3539499,0,0.97,0,0,28.15949,2.416789,0,0,0,0,-10.1943227204871,-10.1943227204871,0,-342.6425,-342.6425,0,0,-89.4288,47364.04,0.1632139
64.11752,S,64.11752,0.3549858,0,0.97,0,0,28.15949,2.434942,0,0,0,0,-10.0279095550612,-10.0279095550612,0,-343.6453,-343.6453,0,0,-89.4288,47329.67,0.1632139
64.21752,S,64.21752,0.3560047,0,0.97,0,0,28.15949,2.452967,0,0,0,0,-9.86265154981538,-9.86265154981538,0,-344.6316,-344.6316,0,0,-89.4288,47295.21,0.1632139
64.31752,S,64.31752,0.3570065,0,0.97,0,0,28.15949,2.470862,0,0,0,0,-9.69855239751579,-9.69855239751579,0,-345.6014,-345.6014,0,0,-89.4288,47260.65,0.1632139
64.41752,S,64.41752,0.3579915,0,0.97,0,0,28.15949,2.488625,0,0,0,0,-9.53565964341411,-9.53565964341411,0,-346.555,-346.555,0,0,-89.4288,47225.99,0.1632139
64.51752,S,64.51752,0.3589599,0,0.97,0,0,28.15949,2.506258,0,0,0,0,-9.37393995920286,-9.37393995920286,0,-347.4924,-347.4924,0,0,-89.4288,47191.24,0.1632139
64.61752,S,64.61752,0.3599117,0,0.97,0,0,28.15949,2.523757,0,0,0,0,-9.21343915258944,-9.21343915258944,0,-348.4138,-348.4138,0,0,-89.4288,47156.4,0.1632139
64.71751,S,64.71751,0.360847,0,0.97,0,0,28.15949,2.541121,0,0,0,0,-9.05413866275128,-9.05413866275128,0,-349.3192,-349.3192,0,0,-89.4288,47121.47,0.1632139
64.81751,S,64.81751,0.361766,0,0.97,0,0,28.15949,2.55835,0,0,0,0,-8.89607207986251,-8.89607207986251,0,-350.2088,-350.2088,0,0,-89.4288,47086.45,0.1632139
64.91751,S,64.91751,0.3626687,0,0.97,0,0,28.15949,2.575444,0,0,0,0,-8.73922515683522,-8.73922515683522,0,-351.0827,-351.0827,0,0,-89.4288,47051.34,0.1632139
65.01751,S,65.01751,0.3635554,0,0.97,0,0,28.15949,2.592402,0,0,0,0,-8.5836176961012,-8.5836176961012,0,-351.9411,-351.9411,0,0,-89.4288,47016.14,0.1632139
